"","regiao","estado","date","casosNovos","casosAcumulados","obitosNovos","obitosAcumulados"
"2460","Centro-Oeste","GO",2020-03-29,2,58,0,1
"2461","Centro-Oeste","GO",2020-03-30,3,61,0,1
"2462","Centro-Oeste","GO",2020-03-31,4,65,0,1
"2463","Centro-Oeste","GO",2020-04-01,6,71,0,1
"2464","Centro-Oeste","GO",2020-04-02,2,73,0,1
"2465","Centro-Oeste","GO",2020-04-03,15,88,1,2
"2466","Centro-Oeste","GO",2020-04-04,15,103,0,2
"2467","Centro-Oeste","GO",2020-04-05,12,115,1,3
"2468","Centro-Oeste","GO",2020-04-06,4,119,2,5
"2469","Centro-Oeste","GO",2020-04-07,14,133,0,5
"2470","Centro-Oeste","GO",2020-04-08,25,158,2,7
"2471","Centro-Oeste","GO",2020-04-09,21,179,0,7
"2472","Centro-Oeste","GO",2020-04-10,12,191,1,8
"2473","Centro-Oeste","GO",2020-04-11,18,209,2,10
"2474","Centro-Oeste","GO",2020-04-12,20,229,4,14
"2475","Centro-Oeste","GO",2020-04-13,4,233,1,15
"2476","Centro-Oeste","GO",2020-04-14,51,284,0,15
"2477","Centro-Oeste","GO",2020-04-15,20,304,0,15
"2478","Centro-Oeste","GO",2020-04-16,14,318,1,16
"2479","Centro-Oeste","GO",2020-04-17,17,335,0,16
"2480","Centro-Oeste","GO",2020-04-18,43,378,2,18
"2481","Centro-Oeste","GO",2020-04-19,15,393,0,18
"2482","Centro-Oeste","GO",2020-04-20,10,403,1,19
"2483","Centro-Oeste","GO",2020-04-21,18,421,0,19
"2484","Centro-Oeste","GO",2020-04-22,17,438,2,21
"2485","Centro-Oeste","GO",2020-04-23,15,453,2,23
"2486","Centro-Oeste","GO",2020-04-24,33,486,1,24
"2487","Centro-Oeste","GO",2020-04-25,20,506,1,25
"2488","Centro-Oeste","GO",2020-04-26,67,573,0,25
"2489","Centro-Oeste","GO",2020-04-27,43,616,1,26
"2490","Centro-Oeste","GO",2020-04-28,45,661,1,27
"2491","Centro-Oeste","GO",2020-04-29,44,705,0,27
"2492","Centro-Oeste","GO",2020-04-30,76,781,2,29
"2493","Centro-Oeste","GO",2020-05-01,27,808,0,29
"2494","Centro-Oeste","GO",2020-05-02,17,825,1,30
"2495","Centro-Oeste","GO",2020-05-03,25,850,0,30
"2496","Centro-Oeste","GO",2020-05-04,11,861,0,30
"2497","Centro-Oeste","DF",2020-01-30,0,0,0,0
"2498","Centro-Oeste","DF",2020-01-31,0,0,0,0
"2499","Centro-Oeste","DF",2020-02-01,0,0,0,0
"2500","Centro-Oeste","DF",2020-02-02,0,0,0,0
"2501","Centro-Oeste","DF",2020-02-03,0,0,0,0
"2502","Centro-Oeste","DF",2020-02-04,0,0,0,0
"2503","Centro-Oeste","DF",2020-02-05,0,0,0,0
"2504","Centro-Oeste","DF",2020-02-06,0,0,0,0
"2505","Centro-Oeste","DF",2020-02-07,0,0,0,0
"2506","Centro-Oeste","DF",2020-02-08,0,0,0,0
"2507","Centro-Oeste","DF",2020-02-09,0,0,0,0
"2508","Centro-Oeste","DF",2020-02-10,0,0,0,0
"2509","Centro-Oeste","DF",2020-02-11,0,0,0,0
"2510","Centro-Oeste","DF",2020-02-12,0,0,0,0
"2511","Centro-Oeste","DF",2020-02-13,0,0,0,0
"2512","Centro-Oeste","DF",2020-02-14,0,0,0,0
"2513","Centro-Oeste","DF",2020-02-15,0,0,0,0
"2514","Centro-Oeste","DF",2020-02-16,0,0,0,0
"2515","Centro-Oeste","DF",2020-02-17,0,0,0,0
"2516","Centro-Oeste","DF",2020-02-18,0,0,0,0
"2517","Centro-Oeste","DF",2020-02-19,0,0,0,0
"2518","Centro-Oeste","DF",2020-02-20,0,0,0,0
"2519","Centro-Oeste","DF",2020-02-21,0,0,0,0
"2520","Centro-Oeste","DF",2020-02-22,0,0,0,0
"2521","Centro-Oeste","DF",2020-02-23,0,0,0,0
"2522","Centro-Oeste","DF",2020-02-24,0,0,0,0
"2523","Centro-Oeste","DF",2020-02-25,0,0,0,0
"2524","Centro-Oeste","DF",2020-02-26,0,0,0,0
"2525","Centro-Oeste","DF",2020-02-27,0,0,0,0
"2526","Centro-Oeste","DF",2020-02-28,0,0,0,0
"2527","Centro-Oeste","DF",2020-02-29,0,0,0,0
"2528","Centro-Oeste","DF",2020-03-01,0,0,0,0
"2529","Centro-Oeste","DF",2020-03-02,0,0,0,0
"2530","Centro-Oeste","DF",2020-03-03,0,0,0,0
"2531","Centro-Oeste","DF",2020-03-04,0,0,0,0
"2532","Centro-Oeste","DF",2020-03-05,0,0,0,0
"2533","Centro-Oeste","DF",2020-03-06,0,0,0,0
"2534","Centro-Oeste","DF",2020-03-07,1,1,0,0
"2535","Centro-Oeste","DF",2020-03-08,0,1,0,0
"2536","Centro-Oeste","DF",2020-03-09,0,1,0,0
"2537","Centro-Oeste","DF",2020-03-10,0,1,0,0
"2538","Centro-Oeste","DF",2020-03-11,1,2,0,0
"2539","Centro-Oeste","DF",2020-03-12,0,2,0,0
"2540","Centro-Oeste","DF",2020-03-13,0,2,0,0
"2541","Centro-Oeste","DF",2020-03-14,4,6,0,0
"2542","Centro-Oeste","DF",2020-03-15,2,8,0,0
"2543","Centro-Oeste","DF",2020-03-16,5,13,0,0
"2544","Centro-Oeste","DF",2020-03-17,9,22,0,0
"2545","Centro-Oeste","DF",2020-03-18,4,26,0,0
"2546","Centro-Oeste","DF",2020-03-19,16,42,0,0
"2547","Centro-Oeste","DF",2020-03-20,45,87,0,0
"2548","Centro-Oeste","DF",2020-03-21,13,100,0,0
"2549","Centro-Oeste","DF",2020-03-22,17,117,0,0
"2550","Centro-Oeste","DF",2020-03-23,16,133,0,0
"2551","Centro-Oeste","DF",2020-03-24,27,160,0,0
"2552","Centro-Oeste","DF",2020-03-25,0,160,0,0
"2553","Centro-Oeste","DF",2020-03-26,40,200,0,0
"2554","Centro-Oeste","DF",2020-03-27,30,230,0,0
"2555","Centro-Oeste","DF",2020-03-28,30,260,0,0
"2556","Centro-Oeste","DF",2020-03-29,29,289,1,1
"2557","Centro-Oeste","DF",2020-03-30,23,312,0,1
"2558","Centro-Oeste","DF",2020-03-31,20,332,2,3
"2559","Centro-Oeste","DF",2020-04-01,23,355,0,3
"2560","Centro-Oeste","DF",2020-04-02,15,370,1,4
"2561","Centro-Oeste","DF",2020-04-03,32,402,1,5
"2562","Centro-Oeste","DF",2020-04-04,52,454,2,7
"2563","Centro-Oeste","DF",2020-04-05,14,468,0,7
"2564","Centro-Oeste","DF",2020-04-06,5,473,3,10
"2565","Centro-Oeste","DF",2020-04-07,19,492,2,12
"2566","Centro-Oeste","DF",2020-04-08,17,509,0,12
"2567","Centro-Oeste","DF",2020-04-09,18,527,1,13
"2568","Centro-Oeste","DF",2020-04-10,28,555,1,14
"2569","Centro-Oeste","DF",2020-04-11,24,579,0,14
"2570","Centro-Oeste","DF",2020-04-12,35,614,0,14
"2571","Centro-Oeste","DF",2020-04-13,24,638,1,15
"2572","Centro-Oeste","DF",2020-04-14,13,651,2,17
"2573","Centro-Oeste","DF",2020-04-15,31,682,0,17
"2574","Centro-Oeste","DF",2020-04-16,34,716,3,20
"2575","Centro-Oeste","DF",2020-04-17,30,746,0,20
"2576","Centro-Oeste","DF",2020-04-18,16,762,4,24
"2577","Centro-Oeste","DF",2020-04-19,65,827,0,24
"2578","Centro-Oeste","DF",2020-04-20,45,872,0,24
"2579","Centro-Oeste","DF",2020-04-21,9,881,0,24
"2580","Centro-Oeste","DF",2020-04-22,65,946,1,25
"2581","Centro-Oeste","DF",2020-04-23,17,963,0,25
"2582","Centro-Oeste","DF",2020-04-24,26,989,1,26
"2583","Centro-Oeste","DF",2020-04-25,24,1013,0,26
"2584","Centro-Oeste","DF",2020-04-26,53,1066,1,27
"2585","Centro-Oeste","DF",2020-04-27,80,1146,0,27
"2586","Centro-Oeste","DF",2020-04-28,67,1213,1,28
"2587","Centro-Oeste","DF",2020-04-29,62,1275,0,28
"2588","Centro-Oeste","DF",2020-04-30,81,1356,2,30
"2589","Centro-Oeste","DF",2020-05-01,110,1466,0,30
"2590","Centro-Oeste","DF",2020-05-02,100,1566,1,31
"2591","Centro-Oeste","DF",2020-05-03,83,1649,2,33
"2592","Centro-Oeste","DF",2020-05-04,119,1768,0,33
